time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6,x,y,z
16.65,1.78488310091165,0.872203369744752,0.186449851290286,-1.64583868999445e-15,0.512143105759772,1.78488310091165,0.24797907075527,0.0708121300210932,0.0410612384752908,-1.62561454704019e-16,-0.111873368496382,0.247979070755272,-1.22986924579433,-0.351197625980614,-0.203646034486614,8.0623470796603e-16,0.554843660467236,-1.22986924579432,0,0,0,0,0,0,-0.0879455064259399,0.404498488501979,0.203381148830378
16.66,1.78730173153753,0.872894026362792,0.186850336575639,-1.64742421135211e-15,0.511051963856379,1.78730173153753,0.235780725135049,0.0673288084912938,0.0390413939094152,-1.54564889498069e-16,-0.106370202400708,0.235780725135049,-1.20966670126784,-0.345428650375497,-0.200300826779838,7.92991029711464e-16,0.545729477155343,-1.20966670126784,0,0,0,0,0,0,-0.0888963294597435,0.404160702237033,0.203115345470009
16.67,1.78959940218095,0.873550142025505,0.187230792885681,-1.64893043799086e-15,0.510015391883624,1.78959940218095,0.223788411800014,0.0639043208982573,0.0370556648871206,-1.46703387738779e-16,-0.100959985785378,0.223788411800016,-1.18866163570999,-0.339430509367656,-0.196822734844768,7.79221262759614e-16,0.536253244212432,-1.18866163570999,0,0,0,0,0,0,-0.0897985158309099,0.403837527219195,0.202863004887537
16.68,1.79177821340613,0.874172316563458,0.187591568039153,-1.65035874692521e-15,0.509032442192199,1.79177821340613,0.212010190551902,0.0605409687738286,0.0351053859784594,-1.38982232989358e-16,-0.0956463547522879,0.212010190551901,-1.16684713083604,-0.333201227393271,-0.193210613127715,7.64920871863084e-16,0.526411840520994,-1.16684713083603,0,0,0,0,0,0,-0.0906530503559026,0.40352901942026,0.202623870703188
16.69,1.79384034672121,0.874761172921308,0.187933023257775,-1.65171056823203e-15,0.508102130615727,1.79384034672121,0.200454190375296,0.057241073405493,0.0331919032090188,-1.31406754165492e-16,-0.0904329766145101,0.200454190375296,-1.14421626836122,-0.326738828888529,-0.189463316074984,7.50085321774492e-16,0.516202144963521,-1.14421626836121,0,0,0,0,0,0,-0.0914609389762039,0.403235196501903,0.202397679521284
16.7,1.79578806527008,0.875317357355369,0.188255533280795,-1.65298738550412e-15,0.507223436158646,1.79578806527008,0.189128609437631,0.054006975836373,0.0313165740599239,-1.23982325535334e-16,-0.0853235498962966,0.189128609437631,-1.12076213000078,-0.32004133828961,-0.185579698132885,7.34710077246435e-16,0.505621036422503,-1.12076213000078,0,0,0,0,0,0,-0.0922232090944079,0.402956038577409,0.202184160810407
16.71,1.79762371452424,0.875841539631167,0.188559486479557,-1.65419073630374e-15,0.506395300684087,1.79762371452424,0.178041715089184,0.050841036865228,0.029480767467838,-1.16714366719519e-16,-0.0803218043330646,0.178041715089183,-1.09647779746997,-0.3131067800327,-0.181558613747724,7.18790603031531e-16,0.494665393780431,-1.09647779746997,0,0,0,0,0,0,-0.0929409099535246,0.402691488996095,0.201983036780076
16.72,1.79934972297459,0.876334413220988,0.188845284972043,-1.6553222126161e-15,0.505616628601779,1.79934972297459,0.167201843863081,0.0477456370464572,0.0276858638249586,-1.09608342691152e-16,-0.0754315008714154,0.167201843863081,-1.07135635248404,-0.305933178553979,-0.177398917365809,7.02322363882388e-16,0.483332095919796,-1.07135635248404,0,0,0,0,0,0,-0.0936151130573693,0.402441455148636,0.201794022254139
16.73,1.80096860282328,0.876796695501443,0.18911334473744,-1.65638346130291e-15,0.504886286555928,1.80096860282327,0.156617401475303,0.0447231766901,0.0259332549790233,-1.0266976377581e-16,-0.0706564316691224,0.156617401475302,-1.04539087675823,-0.298518558289633,-0.173099463433448,6.85300824551612e-16,0.47161802172309,-1.04539087675822,0,0,0,0,0,0,-0.0942469126298357,0.402205809291431,0.201616824541052
16.74,1.80248295067553,0.87722912795102,0.189364095730685,-1.65737618455588e-15,0.504203103113105,1.80248295067553,0.146296862824668,0.0417760758618301,0.024224344233304,-9.59041856515495e-17,-0.0660004200951329,0.146296862824668,-1.01857445200779,-0.290860943675846,-0.16865910639695,6.67721449791817e-16,0.459520050072804,-1.01857445200779,0,0,0,0,0,0,-0.0948374261106884,0.401984389388082,0.201451143301286
16.75,1.80389544823148,0.877632476347648,0.189597981997029,-1.6583021403503e-15,0.503565868450133,1.80389544823148,0.136248771992845,0.0389067743829614,0.0225605463466104,-8.93172093488957e-17,-0.0614673207295708,0.136248771992845,-0.990900159947964,-0.282958359148801,-0.164076700702621,6.49579704355612e-16,0.447035059851429,-0.990900159947961,0,0,0,0,0,0,-0.095387794685462,0.401776999965979,0.201296670412048
16.76,1.80520886297798,0.87800753096624,0.189815461786589,-1.6591631428985e-15,0.50297333404198,1.80520886297798,0.126481742244352,0.0361177318304444,0.0209432875332892,-8.29144812508486e-17,-0.0570610193637327,0.126481742244354,-0.962361082294002,-0.274808829144679,-0.159351100796771,6.30871052995606e-16,0.434159929941455,-0.962361082293999,0,0,0,0,0,0,-0.0958991838469126,0.401583412985916,0.201153089829587
16.77,1.80642604888045,0.878355106776259,0.1900170076689,-1.65996106310341e-15,0.50242421234965,1.80642604888045,0.117004456026561,0.0334114275368699,0.0193740054632256,-7.6701693092887e-17,-0.0527854330000944,0.117004456026559,-0.932950300761152,-0.266410378099665,-0.154481161125705,6.11590960464408e-16,0.420891539225378,-0.932950300761153,0,0,0,0,0,0,-0.0963727839854405,0.401403368722506,0.201020077449295
16.78,1.80754994707469,0.878676043639273,0.190203106647476,-1.66069782901208e-15,0.501917176508062,1.80754994707469,0.107825664969677,0.0307903605904675,0.0178541492618386,-7.06845819629589e-17,-0.0486445098523052,0.107825664969677,-0.902660897064665,-0.257761030449944,-0.149465736135734,5.9173489151463e-16,0.407226766585684,-0.902660897064662,0,0,0,0,0,0,-0.0968098110057423,0.401236576653124,0.200897300963877
16.79,1.80858358655874,0.87897120650651,0.190374260274363,-1.6613754262692e-15,0.501450860013937,1.80858358655873,0.0989541898867643,0.0282570498351,0.0163851795100869,-6.4868930301481e-17,-0.0446422293451856,0.0989541898867623,-0.871485952919775,-0.248858810631697,-0.144303680273162,5.71298310898876e-16,0.393162490904865,-0.871485952919776,0,0,0,0,0,0,-0.0972115069669495,0.401082716352923,0.20078441971987
16.8,1.80953008488464,0.879241485616414,0.190530984764692,-1.66199589857061e-15,0.501023856413704,1.80953008488464,0.0903989207737261,0.025814033870275,0.0149685682444629,-5.92605659013556e-17,-0.0407826021147356,0.0903989207737243,-0.839418550041742,-0.239701743081109,-0.138993847984301,5.50276683369761e-16,0.378695591065415,-0.839418550041739,0,0,0,0,0,0,-0.0975791407433434,0.400941438393402,0.20068108457276
16.81,1.81039264885035,0.879487796692205,0.190673811111239,-1.66256134811687e-15,0.500634718991366,1.81039264885035,0.0821688168093212,0.0234638710511325,0.0136057989570004,-5.3865361907956e-17,-0.0370696700081308,0.0821688168093218,-0.8064517701458,-0.23028785223436,-0.133535093715456,5.2866547367989e-16,0.363822945949821,-0.806451770145797,0,0,0,0,0,0,-0.0979140087028068,0.400812365241782,0.200586937741027
16.82,1.8111745751915,0.879711081139431,0.190803285198979,-1.66307393606674e-15,0.500281960456402,1.81117457519151,0.0742729063551517,0.0212091394884528,0.0122983665952661,-4.86892368191192e-17,-0.0335075060837182,0.0742729063551524,-0.772578694947207,-0.220615162527638,-0.127926271912935,5.06460146581879e-16,0.348541434440581,-0.772578694947204,0,0,0,0,0,0,-0.0982174353999366,0.400695092158393,0.200501612659391
16.83,1.81187925127328,0.879912306243523,0.190919967919636,-1.66353588299073e-15,0.499964052631652,1.81187925127328,0.0667202869556649,0.0190524370486576,0.0110477775623658,-4.37381544851664e-17,-0.0301002146110217,0.0667202869556657,-0.737792406161202,-0.210681698397123,-0.122166237023047,4.83656166828329e-16,0.332847935420175,-0.7377924061612,0,0,0,0,0,0,-0.0984907742808466,0.400589188089015,0.200424733831598
16.84,1.8125101557822,0.880092465367357,0.191024435286244,-1.6639494693246e-15,0.499679426141209,1.8125101557822,0.0595201253381702,0.0169963813538036,0.00985554971694254,-3.90181241088977e-17,-0.0268519310707436,0.0595201253381711,-0.702085985503042,-0.200485484279002,-0.1162538434921,4.6024899917186e-16,0.316739327771109,-0.70208598550304,0,0,0,0,0,0,-0.098735408396507,0.400494196549027,0.200355916683063
16.85,1.813070859418,0.880252578148812,0.191117278547707,-1.66431703582291e-15,0.499426470098292,1.813070859418,0.0526816574127931,0.0150436097815816,0.00872321237317242,-3.45352002455629e-17,-0.0237668221547523,0.0526816574127941,-0.66545251468796,-0.190024544609455,-0.1101879457664,4.36234108365068e-16,0.300212490375861,-0.665452514687957,0,0,0,0,0,0,-0.0989527511215366,0.400409636495978,0.200294767413709
16.86,1.8135650255854,0.880393690698315,0.19119910430334,-1.66464098401254e-15,0.499203531793155,1.81356502558539,0.0462141882725487,0.013196779465331,0.00765230630077584,-3.02954828029215e-17,-0.0208490857661066,0.0462141882725474,-0.627885075431222,-0.17929690382467,-0.103967398292257,4.11606959160582e-16,0.283264302116932,-0.627885075431222,0,0,0,0,0,0,-0.0991442468751855,0.40033500318704,0.200240882851376
16.87,1.81399641108596,0.880516875796407,0.191270534617438,-1.6649237766462e-15,0.499008916380966,1.81399641108596,0.0401270921932601,0.0114585672940203,0.00664438372500168,-2.63051170411716e-17,-0.0181029510190196,0.0401270921932613,-0.589376749448055,-0.168300586360822,-0.0975910555159769,3.86363016310992e-16,0.265891641876803,-0.589376749448049,0,0,0,0,0,0,-0.0993113718413482,0.400269769017587,0.200193850306124
16.88,1.81436886680997,0.880623233091299,0.191332207133825,-1.66516793815597e-15,0.498840886569688,1.81436886680997,0.034429812633628,0.00983166991225904,0.00570100832664237,-2.25702935730116e-17,-0.0155326782389005,0.0344298126336268,-0.549920618453723,-0.157033616654104,-0.0910577718838696,3.60497744568923e-16,0.248091388537977,-0.549920618453717,0,0,0,0,0,0,-0.0994556346843077,0.400213384336931,0.200153247425854
16.89,1.81468633842815,0.880713889296422,0.19138477519041,-1.66537605510682e-15,0.498697662307977,1.81468633842815,0.0291318622351763,0.0083188037202937,0.00482375524202355,-1.90972483635949e-17,-0.0131425589623166,0.0291318622351753,-0.509509764163459,-0.145494019140692,-0.0843664018422409,3.3400660868697e-16,0.229860420982936,-0.509509764163453,0,0,0,0,0,0,-0.0995785772568959,0.400165278237052,0.2001186420536
16.9,1.81495286708361,0.880789998387995,0.191428907933745,-1.66555077665013e-15,0.498577420473072,1.8149528670836,0.0242428228222931,0.00692270487401218,0.00401421106300822,-1.58922627305595e-17,-0.0109369159370194,0.0242428228222922,-0.468137268292508,-0.133679818256772,-0.0775157998373979,3.06885073417752e-16,0.211195618094174,-0.468137268292506,0,0,0,0,0,0,-0.0996817752977917,0.400124859309903,0.200089592086914
16.91,1.81517259008356,0.880852741802566,0.191465290433575,-1.66569481497722e-15,0.498478294558668,1.81517259008356,0.0197723454022026,0.00564612928493808,0.00327397383699706,-1.29616633440173e-17,-0.00892010312193381,0.0197723454022065,-0.425796212556131,-0.121589038438528,-0.0705048203156518,2.79128603513876e-16,0.192093858754182,-0.425796212556128,0,0,0,0,0,0,-0.0997668391145345,0.400091516368669,0.200065645339751
16.92,1.81534974159124,0.88090332863458,0.191494623797398,-1.66581094577286e-15,0.498398374362832,1.81534974159124,0.0157301501650006,0.00449185262023533,0.00260465306693059,-1.03118222265556e-17,-0.00709650568716309,0.0157301501649999,-0.382479678669568,-0.109219704122143,-0.0633323177233076,2.50732663727956e-16,0.172552021845455,-0.382479678669565,0,0,0,0,0,0,-0.0998354142489337,0.400064619128094,0.200046339407278
16.93,1.81548865331769,0.880942995833933,0.191517625285022,-1.66590200866885e-15,0.498335705675856,1.81548865331769,0.0121260264835973,0.00346267030270283,0.0020078697112794,-7.94915675322668e-18,-0.00547054001398025,0.0121260264835966,-0.338180748348068,-0.0965698397438018,-0.0559971465066753,2.21692718812594e-16,0.152566986250481,-0.338180748348065,0,0,0,0,0,0,-0.099889182121407,0.400043518838781,0.200031201534053
16.94,1.81559375521359,0.880973008403523,0.191535028423112,-1.66597090769746e-15,0.498288289968175,1.81559375521359,0.00896983291377377,0.00256139751077952,0.00148525618405717,-5.88012965156282e-18,-0.0040466536948344,0.00896983291377795,-0.292892503306873,-0.0836374697396851,-0.0484981611120601,1.92004233520403e-16,0.132135630851749,-0.292892503306867,0,0,0,0,0,0,-0.099929860650814,0.400027548870078,0.200019748486027
16.95,1.81566957616111,0.880994659596818,0.191547583119757,-1.66602061174502e-15,0.498254084078235,1.81566957616111,0.00627149719414362,0.00179086917854105,0.00103845635481068,-4.11124900156715e-18,-0.0028293255333503,0.00627149719414315,-0.246608025261234,-0.0704206185459787,-0.0408342159857724,1.61662672603997e-16,0.111254834531753,-0.246608025261228,0,0,0,0,0,0,-0.0999592048463563,0.400016025235939,0.200011486426826
16.96,1.81572074466569,0.881009271115397,0.191556055779012,-1.6660541550054e-15,0.498230999900401,1.81572074466569,0.00404101624618278,0.00115393999570491,0.000669125548626196,-2.64906823571936e-18,-0.00182306554432877,0.00404101624617767,-0.199320395926402,-0.0569173105988646,-0.033004165574119,1.30663500815981e-16,0.0899214761729859,-0.199320395926399,0,0,0,0,0,0,-0.0999790073679503,0.400008247057914,0.200005910798803
16.97,1.81575198954793,0.881018193306519,0.191561229415468,-1.66607463743359e-15,0.498216904072822,1.81575198954793,0.00228845617419662,0.000653484407621883,0.000378930546125339,-1.50018613897729e-18,-0.00103241495374399,0.00228845617419634,-0.151022697017606,-0.0431255703345239,-0.0250068643234066,9.90021829089617e-17,0.0681324346579338,-0.151022697017606,0,0,0,0,0,0,-0.0999910990516409,0.400003496959077,0.200002506209348
16.98,1.81576814063537,0.881022805360674,0.191563903768795,-1.66608522519916e-15,0.49820961766534,1.81576814063537,0.00102395226535119,0.000292396615283283,0.000169549583466963,-6.71246848759457e-19,-0.000461946198747299,0.001023952265351,-0.101708010250117,-0.0290434221891455,-0.0168411666799433,6.66741836355519e-17,0.0458845888690909,-0.101708010250114,0,0,0,0,0,0,-0.0999973493963336,0.400001041382574,0.200000746322972
16.99,1.81577412945433,0.881024515509139,0.191564895418304,-1.66608915113985e-15,0.498206915867368,1.81577412945433,0.000257708989668668,7.3590575320653e-05,4.26723523471401e-05,-1.68939854976072e-19,-0.000116262927664542,0.000257708989668573,-0.0513694173391631,-0.0146688905989087,-0.00850592709003908,3.36749677483605e-17,0.0231748176889497,-0.0513694173391569,0,0,0,0,0,0,-0.0999996670083243,0.400000130828085,0.200000093759671
17,1.81577498992176,0.881024761221534,0.191565037897498,-1.66608971521502e-15,0.498206527675777,1.81577498992176,0,2.368475785867e-15,0,4.20725816117873e-30,2.368475785867e-15,0,-3.15796771448933e-15,0,0,4.20725816117873e-30,1.57898385724467e-15,0,0,0,0,0,0,0,-0.0999999999998323,0.399999999999325,0.200000000000132
17.01,1.81577432077057,0.881024473660927,0.191565096858932,-1.6660892791601e-15,0.498206756274951,1.81577432077057,-0.000200409999844438,-8.61240657379923e-05,1.76588802646513e-05,1.30597939773611e-19,6.84651854733209e-05,-0.000200409999844438,-0.039947946457286,-0.0171672050768707,0.00351996409288702,2.60322314732682e-17,0.0136472409839797,-0.039947946457286,0,0,0,0,0,0,-0.0999997334197344,0.400000071235973,0.200000082764653
17.02,1.81576966350499,0.881022472250582,0.191565507228151,-1.66608624423524e-15,0.498208347316076,1.81576966350499,-0.000796286825703762,-0.000342195793505516,7.01638327545373e-05,5.18903343079192e-19,0.000272031960750899,-0.000796286825703762,-0.0790942618819844,-0.0339899177441721,0.0069692934548131,5.15420770306849e-17,0.0270206242893511,-0.0790942618819844,0,0,0,0,0,0,-0.0999978780313494,0.400000567034685,0.200000658802372
17.03,1.81575710344865,0.881017074699965,0.191566613942044,-1.66607805942668e-15,0.4982126381528,1.81575710344865,-0.00177964106762231,-0.000764781819354851,0.000156810880453034,1.15970988048695e-18,0.000607970938901639,-0.00177964106762231,-0.117444326348139,-0.0504704500314986,0.0103484621443753,7.65330426179939e-17,0.0401219878871116,-0.117444326348139,0,0,0,0,0,0,-0.0999928742699862,0.400001904093016,0.200002212302851
17.04,1.81573280555026,0.881006632936582,0.191568754921429,-1.66606222560865e-15,0.498220938936798,1.81573280555026,-0.00314253711638488,-0.00135047189963422,0.000276900786929487,2.04784628202453e-18,0.00107357111270442,-0.00314253711638488,-0.155003519929795,-0.0666111139684446,0.0136579442201706,1.01008634180939e-16,0.0529531697482585,-0.155003519929795,0,0,0,0,0,0,-0.0999831942506905,0.400004490483128,0.200005217605907
17.05,1.81569301384564,0.880989532874771,0.191572261118466,-1.66603629519276e-15,0.498234532801572,1.81569301384564,-0.0048770931635167,-0.00209587891098779,0.000429739056339214,3.17817633717701e-18,0.00166613985464809,-0.00487709316351669,-0.191777222700996,-0.0824142215846046,0.0168982137407962,1.24972357665265e-16,0.0655160078437892,-0.191777222700995,0,0,0,0,0,0,-0.0999673415076885,0.400008725544406,0.200010139266759
17.06,1.81563405091967,0.880964194184505,0.191577456564055,-1.66599787177746e-15,0.49825467604625,1.81563405091967,-0.00697548120128343,-0.00299763885035567,0.000614635933423502,4.54559889488691e-18,0.00238300291693147,-0.00697548120128342,-0.227770814735785,-0.097882084909573,0.020069744764849,1.48427719016716e-16,0.0778123401447012,-0.227770814735785,0,0,0,0,0,0,-0.0999438507176027,0.400014999718116,0.200017432120699
